G261	G1080	182.89286261845703
G187	G1195	176.25801314648595
G78	G3598	168.272014233348
G187	G2989	164.10079680489696
G293	G676	159.3259011639284
G261	G1792	158.888566978773
G243	G246	158.56727952031412
G246	G243	154.60441434936592
G329	G2327	152.36892814478668
G219	G110	151.83661016311163
G261	G1530	149.56521568558398
G194	G1339	147.78014904062866
G139	G2155	146.16320748594237
G329	G2808	143.95755856454045
G329	G194	141.11341215072636
G261	G525	140.39240049879874
G110	G219	140.2037035495552
G194	G329	139.90760929064805
G116	G2990	136.80290784302855
G77	G306	134.85524425363974
G329	G3385	133.4217541350099
G243	G3333	128.28141456716912
G329	G1339	127.62395439989767
G306	G77	127.60626268673495
G264	G2169	126.98848544214569
G329	G431	126.37514910949251
G329	G1408	125.4832041623879
G53	G2974	124.53838924745048
G95	G4335	124.50617323652835
G194	G3385	124.40426451790924
G329	G1457	124.3630902461846
G243	G2777	123.67180077624651
G329	G2723	123.55050754674997
G7	G2422	122.73873522977297
G13	G1498	122.62457264331192
G116	G4206	121.9922729527675
G280	G1702	121.77913385182141
G261	G1768	120.44472460746377
G329	G884	120.30558824519537
G329	G4351	118.40765550183039
G329	G353	117.44130930233442
G209	G2123	117.2083487593099
G243	G4186	117.1508344278725
G77	G3971	117.15052328597982
G73	G2884	117.09275552380873
G116	G1910	116.50360132837237
G116	G1284	116.32446345986456
G150	G1940	115.64851460004552
G79	G2779	115.63309337756861
G194	G4175	114.38100978381792
G299	G216	114.13454015768741
G243	G4367	113.2025179938774
G329	G4175	112.82171498041083
G329	G1462	111.8275235369018
G79	G3192	111.81312294127044
G332	G284	111.21246528888481
G120	G418	111.1863647118976
G150	G1090	111.16421748734827
G27	G1781	110.95658763497306
G60	G443	110.25558055239371
G194	G4194	110.09824794298906
G194	G2760	109.30032274866977
G17	G2698	109.09055303032068
G163	G3848	109.08476105191211
G66	G1905	108.88769288896904
G95	G539	108.5895359105579
G243	G1536	107.94298128176068
G73	G4056	107.28013704482024
G162	G1334	107.2690477890935
G194	G884	107.24113334770573
G329	G4194	107.02482859668636
G329	G2744	106.81310190401271
G329	G3201	106.54817006616693
G23	G992	106.53963145055016
G194	G2327	106.50866496862021
G194	G3201	106.47579181813765
G194	G2744	106.41412911691788
G261	G1062	106.13558560339769
G11	G2592	105.71386301871166
G19	G89	105.51261186922903
G11	G2961	104.82462963183322
G139	G3401	103.97367601018566
G246	G1091	103.56161727730117
G233	G1937	103.53006668155963
G329	G3252	103.28430873404558
G213	G3588	103.24824412667596
G89	G19	103.14018560159819
G78	G4417	102.88918400929126
G329	G2525	102.72070999217493
G233	G1835	102.63919758737269
G234	G3422	102.62062986527965
G234	G3959	102.4247221358572
G194	G835	102.31911897813191
G259	G3162	101.40619623960032
G243	G616	101.13387753713629
G243	G823	100.89717567533863
G329	G835	100.67484991951956
G108	G2301	100.62959660125631
G295	G52	100.62632585355396
G243	G2604	100.45401670738688
G194	G3647	99.95061354689473
G329	G4119	99.8374132062492
G194	G2174	99.07613965235764
G243	G2228	98.99484669549564
G233	G3383	98.82162017920008
G3	G1451	98.68651401578654
G216	G299	98.62362313619128
G259	G2929	98.42569659585304
G194	G3630	98.39071594674472
G95	G1704	98.2833126859086
G7	G729	98.11199323908492
G95	G3415	97.252303210346
G243	G2983	95.9865299278884
G233	G2789	95.88977662205261
G259	G2314	95.55285803077186
G246	G2604	95.31917005550795
G329	G1847	95.1409181833497
G329	G3647	95.10413992991755
G95	G3681	95.10187241785341
G79	G4277	94.95184746284238
G329	G639	94.89635661894305
G243	G545	94.75516159713847
G194	G3957	94.55210433838258
G246	G2983	94.44668073014877
G246	G4367	94.24527428554435
G246	G4186	94.13168836180844
G95	G4100	94.07596946328366
G254	G188	93.98633537608576
G194	G776	93.92599299397925
G95	G2724	93.89339113513515
G306	G3971	93.62926645641556
G175	G2391	93.5760337933217
G194	G4429	93.53566455747821
G120	G4276	93.4120874390149
G192	G2781	93.20420700726973
G329	G776	92.8942128147369
G73	G3800	92.55471466858681
G284	G332	92.42320016772501
G243	G4074	92.31764383425917
G259	G1116	92.1519120465903
G303	G4098	92.14284384353721
G11	G448	91.93935380536807
G329	G3630	91.79771644807433
G329	G2760	91.78101052925372
G306	G1525	91.77330655483104
G52	G295	91.65248066714496
G194	G3468	91.58514639204695
G194	G840	91.45333102522922
G73	G839	91.39867801800054
G7	G892	91.20109778970496
G243	G3030	91.14570828249157
G194	G639	90.90192426581596
G246	G823	90.8626567667631
G6	G1101	90.66385264739806
G17	G2253	90.28310309164185
G246	G2546	89.72718860231402
G243	G3583	89.65150651210783
G194	G578	89.53662919531821
G194	G1815	89.23086332337141
G329	G3058	89.18100645542452
G329	G3843	89.1771553682457
G329	G3957	89.06461417609616
G194	G431	88.67749064199076
G329	G3022	88.15996263063332
G194	G2150	88.09885886479819
G73	G1866	87.998349245891
G73	G931	87.60063960317824
G72	G2908	87.47527496213716
G91	G2152	87.32381825263488
G243	G736	87.00867876490595
G246	G4074	86.93288841965403
G186	G1989	86.90614542458117
G329	G2150	86.70971767578668
G13	G197	86.59265332696401
G197	G13	86.56932258642844
G234	G3087	86.5384253012075
G233	G122	86.40775602316712
G209	G1870	85.9962426032318
G243	G2387	85.98177093873836
G243	G2546	85.88800136726982
G73	G1762	85.72893165695366
G243	G1091	85.72510987258204
G13	G1751	85.67027530875065
G202	G2308	85.16732096381183
G186	G3515	85.08918313551298
G246	G1601	85.05325970568757
G329	G4429	84.95044525778405
G329	G3435	84.89706151959554
G73	G2325	84.80318560363519
G194	G2808	84.79047150068362
G93	G1619	84.77599133956556
G194	G3403	84.563289424844
G259	G254	84.53045027551576
G214	G920	84.3123584677011
G194	G2677	84.11830696897113
G329	G1815	84.07173493949675
G186	G2408	84.04012341653298
G188	G254	83.89709974284018
G73	G4082	83.8708666399277
G73	G4404	83.75071220458032
G78	G1039	83.63851871478575
G259	G666	83.46735599608402
G4	G1532	83.34156808250307
G243	G1765	83.09769257157618
G60	G1551	82.75235430231385
G197	G2331	82.64022842182976
G329	G2450	82.62324919356907
G122	G233	82.45322290047271
G329	G2174	82.39760713519007
G73	G1932	82.09743362558514
G194	G1408	82.06238539472223
G73	G4027	81.91981737753619
G254	G259	81.60068195959728
G243	G945	81.4105371101641
G329	G2677	81.38644491855038
G194	G2525	81.38327017313793
G77	G1525	81.35084569465987
G259	G4271	81.278754029934
G194	G4351	81.14428436386143
G38	G4014	80.99066201314962
G259	G2709	80.91706716688293
G73	G1170	80.9098910262742
G194	G1457	80.81347573841936
G243	G4170	80.43149673256421
G329	G3472	80.4201804703182
G318	G4489	80.13639909684052
G8	G4476	79.95808095252976
G150	G2244	79.77859323622675
G13	G1665	79.5465094131415
G246	G2228	79.18671571559301
G243	G408	79.00973184754922
G243	G1601	79.00162320716443
G246	G3333	78.92703770325775
