G3	G4099	0.09080922603607178
G115	G729	0.09053187817335129
G3	G4814	0.08592911064624786
G296	G4822	0.0829668715596199
G296	G610	0.08204811811447144
G3	G5722	0.08141382038593292
G38	G243	0.07893915474414825
G29	G1732	0.07875894755125046
G3	G4508	0.07716701924800873
G252	G5052	0.07714184373617172
G288	G1082	0.07658779621124268
G3	G2564	0.07616822421550751
G296	G706	0.07615791261196136
G147	G4199	0.07547169923782349
G252	G4872	0.07543179392814636
G252	G4263	0.07503458112478256
G3	G3555	0.07331596314907074
G115	G58	0.07272027432918549
G96	G2683	0.07259808480739594
G3	G5532	0.07225131243467331
G3	G1188	0.07194504886865616
G3	G3280	0.07153446972370148
G330	G5870	0.07153284549713135
G147	G1966	0.07147374749183655
G3	G2124	0.07121551036834717
G3	G3097	0.07120954245328903
G117	G2316	0.07077275961637497
G252	G4501	0.07035714387893677
G141	G2710	0.07005787640810013
G3	G4872	0.06979203224182129
G3	G1131	0.06972476840019226
G3	G3922	0.06965173780918121
G73	G2295	0.06964164972305298
G3	G5712	0.06951135396957397
G3	G1674	0.06916524469852448
G252	G3513	0.06901408731937408
G3	G2879	0.06897734850645065
G3	G4696	0.06895368546247482
G175	G3060	0.06890459358692169
G73	G1870	0.06886830180883408
G81	G2754	0.06879432499408722
G3	G2525	0.0685657486319542
G243	G38	0.06854716688394547
G252	G3719	0.06836077570915222
G3	G5471	0.06750902533531189
G252	G516	0.06747230887413025
G3	G2500	0.06710254400968552
G3	G2082	0.06705539673566818
G296	G4019	0.06705097109079361
G296	G3564	0.06689168512821198
G3	G2053	0.0664718747138977
G175	G4197	0.06644517928361893
G252	G1228	0.06638859957456589
G147	G3482	0.06627869606018066
G3	G1607	0.06618759781122208
G322	G3495	0.0661792978644371
G147	G2255	0.06612318754196167
G93	G4197	0.06602989882230759
G3	G4476	0.06564639508724213
G3	G3940	0.06564102321863174
G38	G1195	0.06558849662542343
G3	G786	0.06542056053876877
G3	G4272	0.06536857038736343
G3	G5436	0.06508875638246536
G252	G4720	0.06507304310798645
G252	G2580	0.06500183790922165
G3	G1725	0.06494008749723434
