G38	G243	141.01892174098424
G141	G2710	139.49323081698284
G243	G38	123.24394804964591
G288	G1082	116.48617589808721
G115	G729	105.00221690840921
G38	G1195	95.1114686116905
G117	G2316	92.87853921979398
G243	G1195	90.71589158424638
G296	G4822	85.1735215522191
G96	G2683	84.87524193050757
G322	G3722	83.1328475607454
G252	G5052	79.92123193873515
G175	G3060	78.18231812686236
G243	G5933	77.53889727820601
G38	G1945	76.9667519892073
G322	G4023	76.67601285387914
G38	G5933	76.4558766135891
G252	G4501	75.68002544742784
G181	G713	75.67647740705894
G252	G4263	74.7783070140155
G147	G3482	74.7314564448233
G38	G2763	74.54950265064458
G252	G3513	73.8961572366522
G3	G4099	73.3964580391181
G147	G1966	73.33743159185468
G296	G610	73.0249912740993
G38	G3431	72.71941410747156
G64	G3737	71.72055166800462
G38	G1373	71.62115670474331
G199	G1283	71.47719479633959
G147	G2826	71.43168026511631
G175	G4197	70.74350253392997
G125	G4201	70.37601853391108
G330	G5870	70.27952866507245
G252	G4872	70.27729283730058
G3	G1188	70.18169243458868
G193	G4301	69.92891726850006
G243	G3431	69.81903233778284
G93	G4197	69.24771545495945
G3	G3922	68.91798421088612
G243	G1945	68.87534065065455
G322	G2757	68.83083733873386
G322	G4750	67.91316266236373
G147	G2255	67.2411570036667
G330	G1999	67.15011900370101
G3	G4814	66.33476170084406
G78	G3955	65.98979660245617
G93	G1487	65.57485701954124
G29	G1732	65.31269547191117
G252	G3636	64.94960981670842
G56	G2884	64.84189815477069
G222	G2373	64.39313852733035
G61	G4358	64.18052163670914
G252	G3719	64.11614977242245
G38	G4178	63.58307961488655
G296	G66	63.537996915733764
G3	G2124	63.51917092846427
G296	G706	63.44917208582171
G252	G1429	63.44679815512595
G322	G4614	63.29602867578033
G240	G941	62.84995624601132
G330	G3547	62.394179506466536
G252	G4720	62.111915747174756
G222	G849	62.0632993051932
G137	G5401	61.63139259436886
G227	G2696	61.5846244527762
G330	G4191	61.45858726772293
G38	G1294	61.201199616927
G296	G4019	60.82092622388392
G222	G548	60.64700617087343
G93	G3031	60.61518320589077
G3	G2354	60.502729091283555
G227	G5865	60.3965345954793
G243	G4990	60.17125859388808
G3	G5532	60.16168409132833
G147	G4199	60.151186288450766
G296	G4867	60.104836905316986
G66	G4822	60.03387048520979
G252	G3845	60.018320577191695
G38	G4990	59.929441639352305
G252	G4469	59.79181422651773
G146	G1406	59.77490114026206
G252	G604	59.759127714429695
G3	G1722	59.73141920500245
G330	G889	59.701371212429756
G3	G1674	59.69202746095234
G147	G63	59.67944778473854
G322	G2156	59.42793247276747
G222	G3640	59.3481179691336
G252	G3553	59.293588744097974
G222	G125	59.241484170156475
G227	G2544	59.11790384362423
G252	G516	59.0988794078684
G252	G4067	59.0985898226448
G3	G786	59.07576014475646
G175	G1487	59.02422203180626
G175	G1329	58.99381610999769
G322	G2306	58.92614732578862
G147	G2934	58.7145886032348
G330	G463	58.553055182283806
G3	G2807	58.29109561947603
G288	G3749	57.97860999501546
G322	G4841	57.747101256927166
G63	G147	57.61895321022702
G252	G4683	57.58758427623628
G3	G4696	57.30009547690011
G252	G1228	56.90434213407445
G3	G4508	56.85492823650253
G147	G3807	56.82485230092909
G252	G1751	56.75527842057153
G3	G3940	56.72350669220607
G240	G1127	56.620676706477155
G240	G3372	56.5672429829992
G322	G1303	56.55994178431734
G66	G296	56.438700563251764
G73	G2295	56.393144753493026
G252	G4476	56.30461638941601
G252	G5525	56.26908409749003
G228	G1880	56.206297293144914
G288	G2320	56.20336744464421
G90	G481	55.950083467945205
G227	G4330	55.80840216146115
G139	G1560	55.74175725017085
G243	G1373	55.579327711332006
G252	G4416	55.5591513047727
G252	G3177	55.5485480436798
G3	G5471	55.467464168755306
G103	G2026	55.36697258869385
G63	G2255	55.3651729014988
G240	G72	55.358027389656876
G252	G4567	55.20046102366644
G63	G2826	55.165233687773075
G252	G814	55.09837188160343
G328	G3658	55.08047880127627
G252	G1972	55.01571014802609
G3	G5436	54.98080283438452
G330	G5578	54.93786503008907
